,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
12774,1,1,1,1,28.797260273972604,6.452054794520548,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12776,1,1,1,0,39.45479452054794,9.284931506849317,1,0,0,1,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12778,0,0,1,0,29.660273972602734,4.032876712328767,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12779,1,0,1,0,40.42191780821918,7.865753424657535,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
12784,0,0,1,1,39.93972602739726,20.126027397260277,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12791,0,0,1,0,29.457534246575342,1.6164383561643836,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12795,0,1,1,2,31.778082191780825,5.282191780821917,1,1,1,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12796,1,0,1,3,39.276712328767125,18.794520547945204,1,0,0,0,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12799,0,1,1,2,33.49589041095891,3.786301369863014,1,1,1,0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12800,0,1,1,0,59.704109589041096,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
12802,1,1,1,0,35.1945205479452,0.4493150684931506,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12804,0,0,1,0,46.701369863013696,3.863013698630137,1,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12809,0,0,1,0,59.778082191780825,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
12810,1,0,0,0,27.832876712328765,5.2,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12811,0,1,1,0,42.87397260273973,23.046575342465754,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12812,0,1,1,1,42.48219178082192,16.70958904109589,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12820,0,0,1,0,67.14246575342466,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12821,0,0,1,1,35.92876712328767,1.1123287671232878,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12822,0,0,1,0,62.16164383561644,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12824,1,1,1,0,52.31506849315068,17.375342465753423,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12825,0,0,1,1,40.11506849315069,0.9452054794520548,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12828,1,1,1,2,36.37260273972603,15.29041095890411,1,1,0,0,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12830,1,1,1,0,42.038356164383565,0.8602739726027397,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12832,0,0,1,0,45.31780821917808,0.2794520547945205,1,1,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12834,0,0,1,1,31.58630136986301,1.7835616438356163,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12835,0,0,1,0,43.895890410958906,24.8,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
12840,0,1,1,0,42.44931506849315,11.791780821917808,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12841,1,1,1,2,40.21095890410959,10.789041095890411,1,1,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12846,0,0,1,2,31.671232876712327,1.2794520547945205,1,1,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12852,1,1,1,2,36.09315068493151,6.786301369863014,1,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12868,1,1,1,0,49.59178082191781,4.947945205479452,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12870,1,1,1,1,46.36438356164384,6.950684931506849,1,0,0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
12874,0,0,1,0,49.23013698630137,9.789041095890411,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12878,0,1,1,0,60.5013698630137,-1000.6657534246576,1,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
12880,0,0,1,0,56.013698630136986,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12883,1,1,1,0,39.78630136986301,2.364383561643836,1,1,0,0,1.0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12885,0,1,1,0,44.55616438356165,0.8602739726027397,1,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12886,0,0,0,1,38.32054794520548,2.698630136986301,1,0,0,1,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12887,0,0,1,0,52.45753424657534,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12888,1,1,0,0,40.08767123287672,1.1972602739726028,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12889,0,0,0,0,48.77534246575343,29.484931506849318,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12893,0,1,1,0,50.09041095890411,3.0493150684931507,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12896,0,0,0,0,30.136986301369863,2.213698630136986,1,1,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
12897,0,1,1,2,34.14520547945205,4.468493150684932,1,0,1,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
12898,0,0,1,0,57.44383561643836,-1000.6657534246576,1,0,1,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12899,0,0,1,0,57.44383561643836,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12901,0,0,1,1,43.32054794520548,1.547945205479452,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12902,1,0,1,0,40.41917808219178,5.383561643835616,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
12904,1,1,1,0,51.52328767123288,3.2986301369863016,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12906,1,0,1,0,64.86027397260274,5.717808219178083,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12910,1,0,1,0,41.74520547945205,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12911,1,1,0,0,30.50958904109589,9.553424657534247,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
12913,0,0,0,1,27.153424657534245,7.301369863013699,1,0,0,0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
12915,0,1,1,1,35.58082191780822,6.383561643835616,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
12918,0,0,1,2,42.87123287671233,11.389041095890413,1,1,0,1,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12920,0,1,1,1,38.367123287671234,0.8,1,0,0,0,3.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
12922,1,1,1,0,49.013698630136986,0.547945205479452,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12923,0,1,1,0,64.08219178082192,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12933,0,1,1,2,29.813698630136987,11.304109589041095,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
12934,0,0,0,0,58.824657534246576,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12938,1,1,1,2,35.676712328767124,4.383561643835616,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12944,0,0,1,1,37.24109589041096,4.635616438356164,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
12946,0,0,1,0,61.72602739726028,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12947,1,0,1,2,35.71780821917808,0.547945205479452,1,0,0,0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12949,1,1,1,0,68.90958904109588,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
12951,0,0,1,1,49.72602739726028,4.964383561643835,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12952,1,0,1,0,43.75890410958904,2.8794520547945206,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12956,0,0,1,0,61.18904109589041,40.57534246575342,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12962,1,1,1,0,55.345205479452055,1.632876712328767,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12963,1,1,1,2,38.21643835616438,8.301369863013699,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12964,0,0,1,4,47.85753424657534,20.30958904109589,1,0,0,0,6.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12967,0,0,1,0,61.12602739726027,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
12968,0,0,1,0,58.71506849315068,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12969,0,0,0,0,52.10958904109589,0.6328767123287671,1,0,0,0,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
12971,1,1,1,2,45.11780821917808,9.052054794520547,1,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12978,0,0,1,0,62.06849315068493,-1000.6657534246576,1,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12981,0,0,1,0,55.0986301369863,28.19178082191781,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12985,0,0,0,0,28.32328767123288,1.5917808219178082,1,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
12986,0,0,1,2,38.93698630136986,5.175342465753425,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12988,0,0,1,0,56.153424657534245,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
12991,0,1,1,0,33.16164383561644,2.33972602739726,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
12993,0,1,1,0,57.95068493150685,1.0876712328767124,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
12997,1,1,1,1,32.04109589041096,10.764383561643836,1,1,0,0,3.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13001,1,1,0,1,59.4,11.6,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
13003,1,0,1,0,53.45479452054794,9.597260273972603,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13005,0,0,1,1,25.44383561643836,3.9232876712328766,1,1,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
13008,0,0,1,0,30.476712328767125,3.175342465753425,1,0,0,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13014,0,0,1,0,48.035616438356165,10.345205479452057,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
13016,1,1,1,2,33.583561643835615,14.931506849315069,1,0,0,0,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13022,0,0,1,0,47.02191780821918,8.926027397260274,1,1,1,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13027,0,0,0,2,27.638356164383563,4.923287671232877,1,1,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13029,0,0,1,1,39.62465753424657,-1000.6657534246576,1,0,1,0,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13030,0,1,1,0,40.3041095890411,17.602739726027398,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13033,1,1,1,1,49.942465753424656,1.0876712328767124,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13034,0,1,1,1,47.13972602739726,3.8383561643835615,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
13035,0,1,1,0,49.56164383561644,25.18904109589041,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13036,0,0,1,0,47.74520547945205,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13042,1,1,1,0,43.92054794520548,4.923287671232877,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13043,1,1,1,0,46.23835616438356,6.761643835616439,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13045,0,0,1,0,41.84657534246576,0.5917808219178082,1,1,1,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13046,0,0,1,2,35.945205479452056,4.090410958904109,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13047,1,1,1,0,24.704109589041096,1.5917808219178082,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13051,0,1,1,0,43.77534246575343,9.512328767123288,1,1,1,0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
13055,0,0,1,1,38.72054794520548,0.5068493150684932,1,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13058,0,0,1,0,58.71780821917808,-1000.6657534246576,1,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13059,1,0,1,0,53.6,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13061,0,0,0,0,50.75068493150685,4.676712328767123,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
13065,0,0,1,0,60.89041095890411,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13066,0,0,1,0,45.18630136986302,25.356164383561644,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
13069,0,0,1,1,29.164383561643834,10.597260273972603,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13074,0,0,0,0,30.52054794520548,10.43013698630137,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13075,0,0,1,0,56.772602739726025,7.512328767123288,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
13077,0,0,0,0,45.25753424657534,3.5945205479452054,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13078,1,1,0,0,42.74520547945205,1.673972602739726,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
13083,0,0,0,0,62.035616438356165,-1000.6657534246576,1,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13087,1,1,1,1,46.18082191780822,2.33972602739726,1,0,0,0,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
13091,1,1,1,0,46.89041095890411,12.6,1,0,1,0,2.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
13094,0,1,1,1,37.83835616438356,9.26027397260274,1,0,0,0,3.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13096,0,1,1,0,28.46027397260274,6.676712328767123,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
13100,0,0,1,0,61.64657534246575,-1000.6657534246576,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
13101,0,0,1,0,54.92328767123288,7.010958904109589,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13105,0,0,1,0,55.28219178082192,4.676712328767123,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
13106,1,1,1,0,35.38904109589041,4.838356164383562,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13112,0,0,1,1,41.41369863013698,6.257534246575342,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13115,0,0,1,0,45.55616438356165,10.01095890410959,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13118,0,0,1,2,39.38356164383562,3.5095890410958903,1,0,0,0,4.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
13119,1,1,1,3,36.78630136986301,1.2547945205479452,1,1,0,0,5.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13120,0,0,1,0,46.347945205479455,11.18082191780822,1,1,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
13122,0,0,1,2,32.24931506849315,10.764383561643836,1,0,1,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13124,0,1,0,0,51.52328767123288,10.01095890410959,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
13125,1,0,1,1,27.915068493150685,3.2575342465753425,1,1,1,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13127,0,0,1,0,61.35890410958904,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13128,0,0,0,0,52.394520547945206,1.8356164383561644,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
13132,1,1,1,2,26.435616438356163,6.257534246575342,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13134,0,0,0,1,33.23561643835617,2.1726027397260275,1,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
13135,1,1,1,0,67.89041095890411,-1000.6657534246576,1,0,0,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13140,1,1,0,2,39.12054794520548,14.6,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13142,1,0,1,1,46.15890410958904,1.673972602739726,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13143,0,0,1,0,66.10684931506849,-1000.6657534246576,1,0,0,0,1.0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
13145,0,0,1,0,60.4,5.50958904109589,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13146,1,1,1,0,36.78630136986301,14.347945205479451,1,1,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13149,0,0,0,1,29.816438356164383,5.090410958904109,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13151,0,0,1,0,53.865753424657534,8.345205479452055,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13153,0,0,1,1,30.457534246575342,8.841095890410958,1,0,0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13156,1,0,1,1,44.61917808219178,4.594520547945206,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13159,1,1,0,1,44.68493150684932,3.8383561643835615,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13161,0,0,1,0,50.31506849315068,1.9205479452054797,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13162,1,0,1,0,45.32054794520548,23.936986301369863,1,1,1,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
13164,0,0,1,1,32.93698630136986,11.18082191780822,1,0,0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13166,1,1,1,3,42.2958904109589,13.347945205479451,1,0,0,0,5.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13167,1,1,0,1,33.536986301369865,7.926027397260274,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13171,1,0,1,2,41.13972602739726,9.345205479452057,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13173,0,1,0,0,50.583561643835615,17.517808219178082,1,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13175,0,0,0,0,26.898630136986306,1.4246575342465753,1,0,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
13177,0,0,1,0,47.53972602739726,1.3397260273972602,1,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
13178,0,1,1,1,40.07671232876712,21.19178082191781,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13179,1,1,1,0,50.512328767123286,6.846575342465753,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13180,1,1,0,1,32.1945205479452,1.5972602739726027,1,0,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13183,0,0,1,0,37.224657534246575,11.605479452054794,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13184,0,0,0,0,30.304109589041097,0.4301369863013699,1,1,1,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
13186,1,1,0,0,47.704109589041096,1.093150684931507,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13188,1,1,1,0,48.70958904109589,3.682191780821918,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13189,1,1,1,0,44.01643835616439,3.9287671232876713,1,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13190,0,0,0,0,63.983561643835614,12.186301369863012,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13191,0,0,1,0,27.18904109589041,5.013698630136986,1,0,1,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
13192,0,0,1,0,32.298630136986304,1.010958904109589,1,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13193,1,1,1,0,49.75890410958904,18.523287671232875,1,1,1,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13194,1,0,1,0,54.21369863013699,6.263013698630137,1,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13196,0,0,1,2,31.383561643835616,4.263013698630137,1,0,0,0,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13197,0,0,0,1,32.30684931506849,0.3452054794520548,1,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13198,0,0,1,0,46.77534246575343,1.3452054794520547,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
13199,1,0,1,0,45.95068493150685,0.7643835616438356,1,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
13200,0,1,1,1,42.02739726027397,2.7643835616438355,1,0,1,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13202,0,0,1,0,28.112328767123287,8.435616438356165,1,1,1,1,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
13203,1,0,1,0,27.605479452054794,0.6794520547945205,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
13204,1,1,1,0,44.057534246575344,4.928767123287671,1,0,0,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13205,0,0,1,1,47.24109589041096,6.515068493150685,1,1,0,0,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
13207,0,1,1,1,46.12328767123287,6.515068493150685,1,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13208,1,1,0,2,28.47945205479452,2.010958904109589,1,0,0,0,4.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
13209,0,0,1,0,38.97260273972603,8.684931506849315,1,0,1,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
13213,1,1,1,1,43.12328767123287,5.095890410958904,1,1,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13215,0,0,1,0,55.0,1.841095890410959,1,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
